ItemRelationshipID,First_Item_ID,First_Item_Name,Second_Item_ID,Second_Item_Name,Relation_ID,Relation,Erudite,InverseErudite,IsPalindromic,IsTransitiveClosureSafe
6790,9367,Osteomyelitis,16,"AA amyloidosis",2,Cause-effect,"may cause","may be caused by",False,False
8144,11263,"Renal failure, acute",92,"Metabolic acidosis",2,Cause-effect,"may cause","may be caused by",False,False
4409,6087,"Respiratory distress syndrome (neonatal)",95,"Respiratory acidosis",2,Cause-effect,"may cause","may be caused by",False,False
20323,519,Aminophylline,406,"Respiratory alkalosis",2,Cause-effect,"may cause","may be caused by",False,False
9011,12475,"Strachan syndrome",503,Amblyopia,2,Cause-effect,"may cause","may be caused by",False,False
36828,12660,Sulfinpyrazone,519,Aminophylline,12,Interaction,"interacts with","interacts with",True,False
24336,14245,Zafirlukast,519,Aminophylline,12,Interaction,"interacts with","interacts with",True,False
8974,12430,"Still disease, juvenile-onset",633,Amyloidosis,2,Cause-effect,"may cause","may be caused by",False,False
648,859,"Beuren-Williams syndrome",844,"Aortic valve stenosis",2,Cause-effect,"may cause","may be caused by",False,False
43218,12744,"Syphilis, congenital",890,"Aqueduct of Sylvius stenosis",2,Cause-effect,"may cause","may be caused by",False,False
6912,9539,"Pancreatitis, acute",892,"Acute lung syndrome",2,Cause-effect,"may cause","may be caused by",False,False
1482,2040,"Carcinoid tumours and carcinoid syndrome",943,Ascites,2,Cause-effect,"may cause","may be caused by",False,False
2105,2899,Coccidioidomycosis,945,"Aseptic meningitis",2,Cause-effect,"may cause","may be caused by",False,False
5372,7396,"Leptospira canicola",945,"Aseptic meningitis",2,Cause-effect,"may cause","may be caused by",False,False
24338,14245,Zafirlukast,985,Aspirin,12,Interaction,"interacts with","interacts with",True,False
17907,15514,"Autonomic neuropathy, central",1161,"Autonomic neuropathy",3,"Cause-effect child-parent (subtype)","is a subtype of","has subtype(s)",False,True
11601,13516,"Ultraviolet exposure",1264,"Basal cell carcinoma of skin",4,"Risk factor","is a risk factor for","has risk factors",False,False
684,907,Arsenicals,1268,"Basophilic stippling",2,Cause-effect,"may cause","may be caused by",False,False
8145,11263,"Renal failure, acute",1442,"Bleeding tendency",2,Cause-effect,"may cause","may be caused by",False,False
49466,13516,"Ultraviolet exposure",1569,"Bowen disease of skin",4,"Risk factor","is a risk factor for","has risk factors",False,False
10588,10098,"Placenta praevia",1631,"Breech presentation",4,"Risk factor","is a risk factor for","has risk factors",False,False
8353,11547,Rhinovirus,1701,Bronchiolitis,2,Cause-effect,"may cause","may be caused by",False,False
1483,2040,"Carcinoid tumours and carcinoid syndrome",1715,Bronchospasm,2,Cause-effect,"may cause","may be caused by",False,False
8587,11856,"Schistosoma haematobium",1715,Bronchospasm,2,Cause-effect,"may cause","may be caused by",False,False
30143,8905,"Nephrotic syndrome",1735,"Hepatic vein thrombosis",2,Cause-effect,"may cause","may be caused by",False,False
9219,12744,"Syphilis, congenital",1777,"Vesiculo-bullous rash",2,Cause-effect,"may cause","may be caused by",False,False
20395,844,"Aortic valve stenosis",2095,"Cardiac arrest",2,Cause-effect,"may cause","may be caused by",False,False
637,844,"Aortic valve stenosis",2099,"Cardiac failure, left sided",2,Cause-effect,"may cause","may be caused by",False,False
12204,3066,"Dilated cardiomyopathy",2137,Cardiomyopathy,3,"Cause-effect child-parent (subtype)","is a subtype of","has subtype(s)",False,True
6791,9367,Osteomyelitis,2156,"Carpal tunnel syndrome",2,Cause-effect,"may cause","may be caused by",False,False
8975,12430,"Still disease, juvenile-onset",2156,"Carpal tunnel syndrome",2,Cause-effect,"may cause","may be caused by",False,False
9220,12744,"Syphilis, congenital",2179,Cataracts,2,Cause-effect,"may cause","may be caused by",False,False
6914,9539,"Pancreatitis, acute",2196,"Carcinoembryonic antigen levels raised (plasma or serum)",2,Cause-effect,"may cause","may be caused by",False,False
685,907,Arsenicals,2218,"Cerebellar syndrome",2,Cause-effect,"may cause","may be caused by",False,False
3578,4980,"Friedreich ataxia",2218,"Cerebellar syndrome",2,Cause-effect,"may cause","may be caused by",False,False
7234,9987,"Phenylalanine hydroxylase deficiency",2218,"Cerebellar syndrome",2,Cause-effect,"may cause","may be caused by",False,False
6733,9288,"Oropharyngeal cancer",2303,"Cervical lymphadenopathy",2,Cause-effect,"may cause","may be caused by",False,False
8354,11547,Rhinovirus,2303,"Cervical lymphadenopathy",2,Cause-effect,"may cause","may be caused by",False,False
9221,12744,"Syphilis, congenital",2613,Chorioretinitis,2,Cause-effect,"may cause","may be caused by",False,False
42790,11856,"Schistosoma haematobium",2729,"Cirrhosis of liver",2,Cause-effect,"may cause","may be caused by",False,False
42270,7272,"Lassa fever",2874,"Sensorineural hearing loss",2,Cause-effect,"may cause","may be caused by",False,False
9222,12744,"Syphilis, congenital",2874,"Sensorineural hearing loss",2,Cause-effect,"may cause","may be caused by",False,False
9223,12744,"Syphilis, congenital",2949,"Cold agglutinins",2,Cause-effect,"may cause","may be caused by",False,False
6769,9342,"Osteogenesis imperfecta",3043,"Conductive hearing loss",2,Cause-effect,"may cause","may be caused by",False,False
686,907,Arsenicals,3067,Conjunctivitis,2,Cause-effect,"may cause","may be caused by",False,False
1218,1669,Bromocriptine,3080,Constipation,2,Cause-effect,"may cause","may be caused by",False,False
29880,5821,"Hereditary sensorimotor neuropathy type 3",3233,"CSF protein levels raised",2,Cause-effect,"may cause","may be caused by",False,False
22577,1183,Azathioprine,3416,"Cytotoxic therapeutic agents",16,"Drug family","belongs to the drug family of","is the drug family of",False,False
10579,1529,"Borna disease",3589,"Primary affective disorder",6,Association,"is associated with","is associated with",True,False
8146,11263,"Renal failure, acute",3637,"Diabetes insipidus, nephrogenic",2,Cause-effect,"may cause","may be caused by",False,False
43990,11729,"Rubella, congenital",3649,"Diabetes mellitus type 1",4,"Risk factor","is a risk factor for","has risk factors",False,False
687,907,Arsenicals,3742,Diarrhoea,2,Cause-effect,"may cause","may be caused by",False,False
7045,9730,Pellagra,3742,Diarrhoea,2,Cause-effect,"may cause","may be caused by",False,False
6915,9539,"Pancreatitis, acute",3765,"Disseminated intravascular coagulation",2,Cause-effect,"may cause","may be caused by",False,False
3579,4980,"Friedreich ataxia",4015,Dysarthria,2,Cause-effect,"may cause","may be caused by",False,False
30570,9266,"Brain failure",4024,Dysphasia,2,Cause-effect,"may cause","may be caused by",False,False
48920,7272,"Lassa fever",4033,"Viral haemorrhagic fever",2,Cause-effect,"may cause","may be caused by",False,False
10835,13634,"Uterine anomaly",4089,"Ectopic pregnancy",4,"Risk factor","is a risk factor for","has risk factors",False,False
2106,2899,Coccidioidomycosis,4328,Eosinophilia,2,Cause-effect,"may cause","may be caused by",False,False
8588,11856,"Schistosoma haematobium",4328,Eosinophilia,2,Cause-effect,"may cause","may be caused by",False,False
20979,12744,"Syphilis, congenital",4342,Epididymo-orchitis,2,Cause-effect,"may cause","may be caused by",False,False
7725,10657,Primidone,4450,"Erythema multiforme",2,Cause-effect,"may cause","may be caused by",False,False
2107,2899,Coccidioidomycosis,4461,"Erythema nodosum",2,Cause-effect,"may cause","may be caused by",False,False
7046,9730,Pellagra,4466,Erythema,2,Cause-effect,"may cause","may be caused by",False,False
649,859,"Beuren-Williams syndrome",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
7235,9987,"Phenylalanine hydroxylase deficiency",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
9224,12744,"Syphilis, congenital",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
19703,9266,"Brain failure",4676,Falls,2,Cause-effect,"may cause","may be caused by",False,False
35284,9539,"Pancreatitis, acute",4766,"Fat embolism",2,Cause-effect,"may cause","may be caused by",False,False
30095,844,"Aortic valve stenosis",4938,"Fourth heart sound",2,Cause-effect,"may cause","may be caused by",False,False
10911,9367,Osteomyelitis,4962,"Fracture non-union",2,Cause-effect,"may cause","may be caused by",False,False
21300,890,"Aqueduct of Sylvius stenosis",4998,"Froin syndrome",2,Cause-effect,"may cause","may be caused by",False,False
13162,7967,"Membrano-proliferative glomerulonephritis",5245,Glomerulonephritis,3,"Cause-effect child-parent (subtype)","is a subtype of","has subtype(s)",False,True
29712,9730,Pellagra,5252,Glossitis,2,Cause-effect,"may cause","may be caused by",False,False
41952,1914,"Campylobacter jejuni",5465,"Guillain-Barre syndrome",4,"Risk factor","is a risk factor for","has risk factors",False,False
688,907,Arsenicals,5534,"Haemolytic anaemia",2,Cause-effect,"may cause","may be caused by",False,False
18124,12744,"Syphilis, congenital",5534,"Haemolytic anaemia",2,Cause-effect,"may cause","may be caused by",False,False
1536,2099,"Cardiac failure, left sided",5578,Haemoptysis,2,Cause-effect,"may cause","may be caused by",False,False
6734,9288,"Oropharyngeal cancer",5578,Haemoptysis,2,Cause-effect,"may cause","may be caused by",False,False
35406,907,Arsenicals,5603,Halitosis,2,Cause-effect,"may cause","may be caused by",False,False
11598,13461,"Turner syndrome",5649,"Hashimoto thyroiditis",6,Association,"is associated with","is associated with",True,False
24386,8905,"Nephrotic syndrome",5667,"High density lipoprotein levels low (plasma or serum)",2,Cause-effect,"may cause","may be caused by",False,False
672,890,"Aqueduct of Sylvius stenosis",6123,Hydrocephalus,2,Cause-effect,"may cause","may be caused by",False,False
8589,11856,"Schistosoma haematobium",6145,Hydronephrosis,2,Cause-effect,"may cause","may be caused by",False,False
6460,8905,"Nephrotic syndrome",6187,Hyperaldosteronism,2,Cause-effect,"may cause","may be caused by",False,False
650,859,"Beuren-Williams syndrome",6196,Hypercalcaemia,2,Cause-effect,"may cause","may be caused by",False,False
6461,8905,"Nephrotic syndrome",6226,Hypercholesterolaemia,2,Cause-effect,"may cause","may be caused by",False,False
6916,9539,"Pancreatitis, acute",6234,Hyperglycaemia,2,Cause-effect,"may cause","may be caused by",False,False
1485,2040,"Carcinoid tumours and carcinoid syndrome",6239,Hyperhidrosis,2,Cause-effect,"may cause","may be caused by",False,False
689,907,Arsenicals,6242,Hyperkalaemia,2,Cause-effect,"may cause","may be caused by",False,False
8147,11263,"Renal failure, acute",6242,Hyperkalaemia,2,Cause-effect,"may cause","may be caused by",False,False
8919,12348,Spironolactone,6242,Hyperkalaemia,2,Cause-effect,"may cause","may be caused by",False,False
8148,11263,"Renal failure, acute",6259,Hypermagnesaemia,2,Cause-effect,"may cause","may be caused by",False,False
8149,11263,"Renal failure, acute",6266,Hypernatraemia,2,Cause-effect,"may cause","may be caused by",False,False
1486,2040,"Carcinoid tumours and carcinoid syndrome",6330,"Hypertension, systemic",2,Cause-effect,"may cause","may be caused by",False,False
2042,2802,Clonidine,6330,"Hypertension, systemic",2,Cause-effect,"may cause","may be caused by",False,False
6462,8905,"Nephrotic syndrome",6330,"Hypertension, systemic",2,Cause-effect,"may cause","may be caused by",False,False
3580,4980,"Friedreich ataxia",6373,"Hypertrophic cardiomyopathy",2,Cause-effect,"may cause","may be caused by",False,False
6917,9539,"Pancreatitis, acute",6412,Hypocalcaemia,2,Cause-effect,"may cause","may be caused by",False,False
8150,11263,"Renal failure, acute",6412,Hypocalcaemia,2,Cause-effect,"may cause","may be caused by",False,False
6463,8905,"Nephrotic syndrome",6426,Hypogammaglobulinaemia,2,Cause-effect,"may cause","may be caused by",False,False
394,519,Aminophylline,6445,Hypokalaemia,2,Cause-effect,"may cause","may be caused by",False,False
6918,9539,"Pancreatitis, acute",6469,Hypomagnesemia,2,Cause-effect,"may cause","may be caused by",False,False
6464,8905,"Nephrotic syndrome",6483,Hyponatraemia,2,Cause-effect,"may cause","may be caused by",False,False
6465,8905,"Nephrotic syndrome",6534,Hypoproteinaemia,2,Cause-effect,"may cause","may be caused by",False,False
1219,1669,Bromocriptine,6539,Hypotension,2,Cause-effect,"may cause","may be caused by",False,False
1538,2099,"Cardiac failure, left sided",6539,Hypotension,2,Cause-effect,"may cause","may be caused by",False,False
51753,2802,Clonidine,6539,Hypotension,2,Cause-effect,"may cause","may be caused by",False,False
53009,12348,Spironolactone,6539,Hypotension,2,Cause-effect,"may cause","may be caused by",False,False
29912,2099,"Cardiac failure, left sided",6623,"Respiratory failure",2,Cause-effect,"may cause","may be caused by",False,False
4410,6087,"Respiratory distress syndrome (neonatal)",6623,"Respiratory failure",2,Cause-effect,"may cause","may be caused by",False,False
6920,9539,"Pancreatitis, acute",6706,"Paralytic Ileus",2,Cause-effect,"may cause","may be caused by",False,False
23477,9266,"Brain failure",6763,"Faecal incontinence",2,Cause-effect,"may cause","may be caused by",False,False
6715,9266,"Brain failure",6764,"Incontinence, urine",2,Cause-effect,"may cause","may be caused by",False,False
8590,11856,"Schistosoma haematobium",6764,"Incontinence, urine",2,Cause-effect,"may cause","may be caused by",False,False
9225,12744,"Syphilis, congenital",6890,"Intrauterine death",2,Cause-effect,"may cause","may be caused by",False,False
38079,859,"Beuren-Williams syndrome",6895,"Intrauterine growth retardation",2,Cause-effect,"may cause","may be caused by",False,False
25273,12744,"Syphilis, congenital",6895,"Intrauterine growth retardation",2,Cause-effect,"may cause","may be caused by",False,False
9226,12744,"Syphilis, congenital",7150,Keratitis,2,Cause-effect,"may cause","may be caused by",False,False
11204,8881,"Neonatal jaundice",7161,Kernicterus,4,"Risk factor","is a risk factor for","has risk factors",False,False
6466,8905,"Nephrotic syndrome",7306,"Low density lipoprotein levels raised (serum or plasma)",2,Cause-effect,"may cause","may be caused by",False,False
33076,9477,"Pacemakers, artificial cardiac",7351,"Left QRS axis deviation",2,Cause-effect,"may cause","may be caused by",False,False
638,844,"Aortic valve stenosis",7352,"Left bundle branch block",2,Cause-effect,"may cause","may be caused by",False,False
